ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,duration(Days),%funded,launchedNumeric
2091352072,Modern Jazz Lives: Chris Hodges Records an Album!,Jazz,Music,USD,11-07-10,1750,02-06-10 20:45,340,failed,6,US,340,340,1750,38.13498843,19.42857143,40331.86458
1421431330,The Alma Theatre Group Production ,Performance Art,Art,USD,31-08-10,4000,02-06-10 20:46,4000,successful,52,US,4000,4000,4000,89.13423611,100,40331.86528
1285686299,"CrimeScene: Dancing in the Buffer Zone, Cyprus",Film & Video,Film & Video,USD,25-07-10,450,02-06-10 21:57,450,successful,14,US,450,450,450,52.08496528,100,40331.91458
350899093,SALT - A Jazz/Punk Opera,Theater,Theater,USD,31-07-10,10000,02-06-10 22:15,0,failed,0,US,0,0,10000,58.0725463,0,40331.92708
251325270,Documentary film about Les Blank.,Documentary,Film & Video,USD,18-07-10,8000,02-06-10 22:15,7999.65,successful,73,US,7999.65,7999.65,8000,45.07247685,99.995625,40331.92708
1283883069,The Womanhood  (a short film),Shorts,Film & Video,USD,05-08-10,3000,02-06-10 23:51,210,failed,9,US,210,210,3000,63.00587963,7,40331.99375
2136205544,INH Entertainment is Making a Game!,Video Games,Games,USD,01-09-10,5000,03-06-10 0:39,60,failed,1,US,60,60,5000,89.97278935,1.2,40332.02708
799217323,Red Harmony: Live in Concert!,Music,Music,USD,28-06-10,800,03-06-10 0:40,840,successful,17,US,840,840,800,24.9721875,105,40332.02778
1552541264,ECHO:  Indie suspense thriller looking for finishing funds (Canceled),Shorts,Film & Video,USD,02-08-10,7500,03-06-10 0:43,0,canceled,0,US,0,0,7500,59.97006944,0,40332.02986
1142551844,"America From 5,000 Feet",Photography,Photography,USD,08-07-10,2000,03-06-10 0:56,2450,successful,34,US,2450,2450,2000,34.96047454,122.5,40332.03889
1221707806,Help get vinyl records pressed of our new album!,Rock,Music,USD,15-07-10,2200,03-06-10 1:07,637,failed,11,US,637,637,2200,41.95305556,28.95454545,40332.04653
1552512114,Alone: A horror/suspense series,Shorts,Film & Video,USD,19-07-10,1500,03-06-10 1:11,87,failed,7,US,87,87,1500,45.95055556,5.8,40332.04931
229063512,"Let me make you a ""Sandwich""",Fiction,Publishing,USD,31-08-10,2250,03-06-10 1:19,2380,successful,63,US,2380,2380,2250,88.94447917,105.7777778,40332.05486
1791590835,Eat Dead People shirts and hoodies!,Rock,Music,USD,19-06-10,500,03-06-10 1:40,80,failed,4,US,80,80,500,15.93024306,16,40332.06944
1006135954,BANQUETTE,Webseries,Film & Video,USD,08-08-10,3000,03-06-10 2:30,895,failed,10,US,895,895,3000,65.89564815,29.83333333,40332.10417
739063111,Circus of Dead Squirrels New Album (Industrial-Metal) Promoting Animal Rights,Rock,Music,USD,11-07-10,3000,03-06-10 3:01,3659.55,successful,42,US,3659.55,3659.55,3000,37.87420139,121.985,40332.12569
1685536049,"kART Across America, the 6,000-mile search for artists ... by golf kart",Documentary,Film & Video,USD,13-07-10,3500,03-06-10 3:19,4140,successful,89,US,4140,4140,3500,39.86128472,118.2857143,40332.13819
415949027,MUST COME DOWN: a feature-length film,Narrative Film,Film & Video,USD,20-07-10,10000,03-06-10 3:59,11205.84,successful,138,US,11205.84,11205.84,10000,46.83386574,112.0584,40332.16597
1712258033,Amrak - Short Film - Radiohead Rights,Shorts,Film & Video,USD,28-06-10,800,03-06-10 4:27,1219.6,successful,23,US,1219.6,1219.6,800,24.81423611,152.45,40332.18542
566723449,"""TAPE"" by Stephen Belber",Theater,Theater,USD,19-07-10,18000,03-06-10 5:24,18352.13,successful,96,US,18352.13,18352.13,18000,45.775,101.9562778,40332.225
971096304,"The Rib Whip, a Mobile BBQ Truck",Food,Food,USD,14-07-10,15000,03-06-10 6:33,1780,failed,17,US,1780,1780,15000,40.7268287,11.86666667,40332.27292
1921102500,"""East of Nowhere"" -Midwest filmmakers bringing you the unseen side of small town life",Shorts,Film & Video,USD,04-07-10,1000,03-06-10 6:42,1070,successful,13,US,1070,1070,1000,30.72078704,107,40332.27917
1310877587,"MAKE A DIFFERENCE: ""THERE IS NO GHETTO IN SANTA MONICA"" (Canceled)",Documentary,Film & Video,USD,04-07-10,8400,03-06-10 6:47,272.13,canceled,12,US,272.13,272.13,8400,30.71668981,3.239642857,40332.28264
774008995,"Ex Arcana, a new breed of RPG, needs brilliant Steampunk art!",Tabletop Games,Games,USD,18-07-10,7000,03-06-10 6:56,2659,failed,28,US,2659,2659,7000,44.71049769,37.98571429,40332.28889
321094040,Release the next Sugarplum Fairies CD!,Indie Rock,Music,USD,03-08-10,12500,03-06-10 7:57,14292,successful,72,US,14292,14292,12500,60.66851852,114.336,40332.33125
322577014,The Latin Mass in Fatima: A photographic journey of faith through religious art,Photography,Photography,USD,09-07-10,5200,03-06-10 8:03,275,failed,5,US,275,275,5200,35.66399306,5.288461538,40332.33542
1710206547,"""Dear _____ ,"" - The Debut Studio Album + Independent Short Film By Muhsinah (Canceled)",Shorts,Film & Video,USD,05-07-10,31000,03-06-10 8:06,11362,canceled,155,US,11362,11362,31000,31.66225694,36.6516129,40332.3375
1575389951,Delphinium Cheese Co. - Small Batch Artisan Cheeses in the SF Bay Area,Food,Food,USD,01-07-10,1200,03-06-10 8:40,1865,successful,19,US,1865,1865,1200,27.63841435,155.4166667,40332.36111
1530209345,"""The Highs and Lows of Ryder Martin""  - a feature film ",Film & Video,Film & Video,USD,09-07-10,2000,03-06-10 10:02,3100,successful,50,US,3100,3100,2000,35.58170139,155,40332.41806
1270852918,Floating Across the World (Canceled),Photography,Photography,USD,01-09-10,36000,03-06-10 10:23,125,canceled,7,US,125,125,36000,89.56688657,0.347222222,40332.43264
2121091524,"The Cross Country Random Acts of Flowers and YOU, Summer 2010",Painting,Art,USD,13-06-10,6400,03-06-10 14:34,6528,successful,28,US,6528,6528,6400,9.392418981,102,40332.60694
1834880564,Aqui y Alli: An independent feature film,Narrative Film,Film & Video,USD,02-08-10,10000,03-06-10 14:43,316,failed,9,US,316,316,10000,59.38663194,3.16,40332.61319
1408318720,Get gay out of the ghetto!  Ari Gold Music Video,Film & Video,Film & Video,USD,24-06-10,2750,03-06-10 15:17,2750,successful,54,US,2750,2750,2750,20.36303241,100,40332.63681
1347136870,Sic'em Studios - Finish a Demo,Video Games,Games,USD,15-06-10,1000,03-06-10 16:30,1000,successful,5,US,1000,1000,1000,11.311875,100,40332.6875
1275108175,School and Community based Rapid Prototyping,Technology,Technology,USD,14-07-10,2500,03-06-10 16:40,0,failed,0,US,0,0,2500,40.30533565,0,40332.69444
1403118618,Brasslands : a new film by Meerkat Media Collective,Narrative Film,Film & Video,USD,04-07-10,10000,03-06-10 18:04,10624,successful,222,US,10624,10624,10000,30.24680556,106.24,40332.75278
2120324788,"""Sweet Old Fashioned Girl"" Album",Country & Folk,Music,USD,31-07-10,30000,03-06-10 18:22,785,failed,13,US,785,785,30000,57.23452546,2.616666667,40332.76528
1810797500,Create successful online writing contests with fiction(or)non,Publishing,Publishing,USD,15-07-10,7100,03-06-10 18:26,180.01,failed,7,US,180.01,180.01,7100,41.23165509,2.535352113,40332.76806
27207265,"Funding for epic Zombie adventure comic titled ""Z.F.W."" (Zombies of Foreign War)",Comics,Comics,USD,25-07-10,800,03-06-10 19:48,126,failed,5,US,126,126,800,51.17462963,15.75,40332.825
1378354337,"Fairest, Eden",Indie Rock,Music,USD,01-09-10,5000,03-06-10 19:57,0,failed,0,US,0,0,5000,89.16833333,0,40332.83125
791185716,Jew Jitsu Joffy funding.,Comics,Comics,USD,27-07-10,800,03-06-10 20:02,221,failed,5,US,221,221,800,53.16527778,27.625,40332.83472
307273920,Starving Artist's Guide Book Launch,Art,Art,USD,04-07-10,400,03-06-10 20:17,400,successful,12,US,400,400,400,30.15420139,100,40332.84514
1517604410,One Last Dig,Shorts,Film & Video,USD,02-07-10,1200,03-06-10 21:36,1255,successful,21,US,1255,1255,1200,28.09983796,104.5833333,40332.9
415937324,Xaviar and the Amazons: A story of brutal warfare between men and women.,Fiction,Publishing,USD,07-07-10,777,03-06-10 21:57,0,failed,0,US,0,0,777,33.08484954,0,40332.91458
1662720930,Skinny Bitch Jesus Meeting goes to Edinburgh!,Theater,Theater,USD,01-08-10,2500,03-06-10 22:25,3217,successful,90,US,3217,3217,2500,58.06552083,128.68,40332.93403
353210360,"Fund our psychological horror, ""Incrypted""...a horror about a haunted flash drive.",Film & Video,Film & Video,USD,03-07-10,500,03-06-10 22:42,500,successful,5,US,500,500,500,29.0541088,100,40332.94583
214073162,The Life and Death and Life of Henry Grimes,Documentary,Film & Video,USD,28-07-10,6400,03-06-10 22:47,7514,successful,113,US,7514,7514,6400,54.05023148,117.40625,40332.94931
539419756,"Head Cap - a 3rd party Iphone, Ipad, and touch app for the Battletech board game",Video Games,Games,USD,21-07-10,2000,03-06-10 23:16,225,failed,5,US,225,225,2000,47.0299537,11.25,40332.96944
73771273,"Brandon Campbell's New Gypsy Jazz CD: ""Ten from the Galley"" ",Jazz,Music,USD,01-08-10,1000,03-06-10 23:18,1077,successful,25,US,1077,1077,1000,58.02857639,107.7,40332.97083
53533985,Get Dead Cinema's Portmanteau!,Music,Music,USD,31-08-10,2000,03-06-10 23:19,486,failed,17,US,486,486,2000,88.02809028,24.3,40332.97153
1158068469,Bee the Change National Campaign - Vanishing of the Bees documentary,Documentary,Film & Video,USD,22-08-10,10000,04-06-10 0:10,11292,successful,235,US,11292,11292,10000,78.99282407,112.92,40333.00694
1558376318,2Morrow: Day of Abduction,Video Games,Games,USD,02-09-10,12000,04-06-10 0:49,80,failed,2,US,80,80,12000,89.96532407,0.666666667,40333.03403
1812619760,TAKING THE FAMILY ON THE ROAD ,Country & Folk,Music,USD,28-07-10,13000,04-06-10 0:54,2050,failed,25,US,2050,2050,13000,53.9619213,15.76923077,40333.0375
625261271,mental block interactive dance performance in vienna,Performance Art,Art,USD,10-07-10,2500,04-06-10 1:24,0,failed,0,US,0,0,2500,35.94101852,0,40333.05833
1477593953,Losing My Religion,Documentary,Film & Video,USD,01-07-10,25000,04-06-10 1:47,1870,failed,30,US,1870,1870,25000,26.92517361,7.48,40333.07431
257473465,Brittany Pierre and YOU make an album! (Canceled),Rock,Music,USD,01-08-10,550,04-06-10 1:54,0,canceled,0,US,0,0,550,57.92076389,0,40333.07917
490937780,The Tempest Ladies Take on Manhattan,Theater,Theater,USD,11-07-10,3000,04-06-10 2:10,3269,successful,63,US,3269,3269,3000,36.90905093,108.9666667,40333.09028
2055994953,Kickstart My Art,Art,Art,USD,12-07-10,2000,04-06-10 2:50,842,failed,13,US,842,842,2000,37.88167824,42.1,40333.11806
2108686079,Opal Justice / Flaws & Raw,Country & Folk,Music,USD,05-07-10,3000,04-06-10 4:08,3025,successful,14,US,3025,3025,3000,30.82747685,100.8333333,40333.17222
468730905,Auntie's Fry Bread Tacos - Sharing Native American Culture Through Food,Food,Food,USD,21-07-10,5450,04-06-10 4:32,5450,successful,51,US,5450,5450,5450,46.81063657,100,40333.18889
493189697,Girlfriends: July 2010 Recording,Indie Rock,Music,USD,23-06-10,275,04-06-10 4:43,286,successful,21,US,286,286,275,18.80297454,104,40333.19653
1853016000,"Murder Dance, a film about avoidance of intimacy by SEX, DRUGS, OBJECTS and MURDER (Canceled)",Narrative Film,Film & Video,USD,19-07-10,5000,04-06-10 4:50,0,canceled,0,US,0,0,5000,44.79805556,0,40333.20139
1425488803,The Chicago Blue Line Animation Project,Art,Art,USD,02-09-10,18000,04-06-10 5:08,1087.19,failed,34,US,1087.19,1087.19,18000,89.78577546,6.039944444,40333.21389
1190201723,"LAUNCH THE NEW MUSICAL ""WINDS OF ANGKOR"" (and join us in Cambodia!)",World Music,Music,USD,21-07-10,10000,04-06-10 5:18,11350,successful,23,US,11350,11350,10000,46.7791088,113.5,40333.22083
1702705472,NOWHERE TO BE FOUND: a hypertext web series,Webseries,Film & Video,USD,14-07-10,1600,04-06-10 5:23,2,failed,1,US,2,2,1600,39.77520833,0.125,40333.22431
509707156,Lovers & Poets video shoot! (Canceled),Electronic Music,Music,USD,07-06-10,1000,04-06-10 5:29,40,canceled,3,US,40,40,1000,2.771273148,4,40333.22847
869403897,"Lindsay Clark, making a new record.",Country & Folk,Music,USD,15-07-10,1000,04-06-10 7:17,1010,successful,28,US,1010,1010,1000,40.69611111,101,40333.30347
1773630476,Macabre Medicine: An independent horror comedy.,Film & Video,Film & Video,USD,16-07-10,1000,04-06-10 8:20,115,failed,4,US,115,115,1000,41.65247685,11.5,40333.34722
1360939910,"Straightjacket 4 Nixon needs you to complete ""Songs of the Loved and Hated Vol.1""",Rock,Music,USD,06-07-10,1500,04-06-10 8:36,0,failed,0,US,0,0,1500,31.64136574,0,40333.35833
1852111888,Building a Film Studio in Dallas,Film & Video,Film & Video,USD,20-07-10,40000,04-06-10 15:38,200,failed,2,US,200,200,40000,45.348125,0.5,40333.65139
1394469445,TEE time,Fashion,Fashion,USD,04-07-10,1000,04-06-10 15:58,0,failed,0,US,0,0,1000,29.33425926,0,40333.66528
1312612803,Join two award-winning filmmakers as we turn our Sundance web series into a feature,Webseries,Film & Video,USD,20-07-10,8000,04-06-10 16:34,11360,successful,87,US,11360,11360,8000,45.30972222,142,40333.69028
532730894,My First Album,Indie Rock,Music,USD,20-07-10,5000,04-06-10 17:20,0,failed,0,US,0,0,5000,45.27736111,0,40333.72222
271184779,GRINGO TRAILS - a documentary,Documentary,Film & Video,USD,12-07-10,5386,04-06-10 17:29,5958,successful,97,US,5958,5958,5386,37.27109954,110.6201263,40333.72847
1159842933,"In Case of Armageddon, Break Glass (A Book That's Not About Armageddon)",Journalism,Journalism,USD,04-07-10,7500,04-06-10 17:38,366,failed,12,US,366,366,7500,29.26496528,4.88,40333.73472
479124939,Farming Concrete: Measuring food production in NYC community gardens,Food,Food,USD,26-06-10,10000,04-06-10 19:15,300,failed,8,US,300,300,10000,21.19724537,3,40333.80208
1014374717,Patrick and Cris Make A Movie (and you get a copy),Narrative Film,Film & Video,USD,25-07-10,50000,04-06-10 19:17,5558,failed,42,US,5558,5558,50000,50.19650463,11.116,40333.80347
470505469,"""Hostage"" - a look into the psychosis of possession",Narrative Film,Film & Video,USD,01-09-10,10000,04-06-10 20:15,50,failed,1,US,50,50,10000,88.15591435,0.5,40333.84375
1681772158,Love Star's trying to get to New York,Pop,Music,USD,05-07-10,2000,04-06-10 20:18,60,failed,2,US,60,60,2000,30.15414352,3,40333.84583
627928602,HIV/AIDS Holocaust in Chicago Documentary,Documentary,Film & Video,USD,20-07-10,20000,04-06-10 20:18,25,failed,1,US,25,25,20000,45.15381944,0.125,40333.84583
1177459197,"Ipuina Kontatu, (a feature length documentary)",Documentary,Film & Video,USD,24-07-10,12000,04-06-10 20:29,12205,successful,59,US,12205,12205,12000,49.14638889,101.7083333,40333.85347
1733057621,Make me part of the soundtrack of your life!,Indie Rock,Music,USD,17-07-10,2000,04-06-10 21:51,240,failed,7,US,240,240,2000,42.08924769,12,40333.91042
642017259,"Image String, an experimental video documentary needs partners to make it happen",Documentary,Film & Video,USD,17-08-10,3000,04-06-10 22:02,170,failed,6,US,170,170,3000,73.08135417,5.666666667,40333.91806
754680453,Off Road Trail Maps Project,Software,Technology,USD,27-07-10,7500,04-06-10 22:34,250,failed,4,US,250,250,7500,52.05929398,3.333333333,40333.94028
923055939,The Most Beautiful Girl,Film & Video,Film & Video,USD,31-07-10,3000,04-06-10 23:04,630,failed,5,US,630,630,3000,56.0387963,21,40333.96111
1264312507,Before I die I want to... goes digital,Software,Technology,USD,05-08-10,12000,04-06-10 23:24,1746,failed,47,US,1746,1746,12000,61.02493056,14.55,40333.975
1866990640,Naomi goes to Mali,Dance,Dance,USD,01-08-10,2200,04-06-10 23:28,2331,successful,21,US,2331,2331,2200,57.02194444,105.9545455,40333.97778
196444946,KEVIN EARNEST HAS A RECORD TO MAKE AND YOUR CONTRIBUTIONS CAN KEEP THE DREAM ALIVE <3,Music,Music,USD,09-07-10,4000,04-06-10 23:36,4025,successful,18,US,4025,4025,4000,34.01630787,100.625,40333.98333
923948540,To bless the man that blessed me - Coming together to produce a worship album.,Country & Folk,Music,USD,24-07-10,7000,05-06-10 0:18,1215,failed,15,US,1215,1215,7000,48.98748843,17.35714286,40334.0125
1463459622,GRAND RAPIDS NIBS + NOMS: A community food & drink platform (Canceled),Food,Food,USD,11-07-10,840,05-06-10 0:20,65,canceled,4,US,65,65,840,35.98570602,7.738095238,40334.01389
959686133,A HEAVY METAL NOVEL (YEP!),Nonfiction,Publishing,USD,12-08-10,5400,05-06-10 0:23,383,failed,8,US,383,383,5400,67.98368056,7.092592593,40334.01597
379065320,Wear Recycle,Art,Art,USD,08-07-10,100000,05-06-10 0:33,1010,failed,26,US,1010,1010,100000,32.97685185,1.01,40334.02292
1806004752,Little Seasons in Full Bloom,Music,Music,USD,31-07-10,1000,05-06-10 1:03,1005,successful,22,US,1005,1005,1000,55.95594907,100.5,40334.04375
1058353526,TIME AND SPACE DIED YESTERDAY,Art,Art,USD,05-07-10,30000,05-06-10 1:11,98,failed,12,US,98,98,30000,29.95061343,0.326666667,40334.04931
1752304550,Live Double Meat Podcast at Dragon*Con 2010,Radio & Podcasts,Publishing,USD,06-08-10,900,05-06-10 1:18,1000,successful,27,US,1000,1000,900,61.94540509,111.1111111,40334.05417
1544229583,"art film seeks sponsors: DIFFICULT DEATH, the upcoming motion picture ",Film & Video,Film & Video,USD,02-09-10,5000,05-06-10 1:58,290,failed,4,US,290,290,5000,88.91763889,5.8,40334.08194
1313222333,'Multiracial Identity' Documentary Film.,Documentary,Film & Video,USD,26-07-10,10500,05-06-10 2:14,0,failed,0,US,0,0,10500,50.9065625,0,40334.09306
395419177,"""Winner Winner Chicken Diner"" Short Film For Festivals",Shorts,Film & Video,USD,09-07-10,2500,05-06-10 2:48,2520.54,successful,37,US,2520.54,2520.54,2500,33.88326389,100.8216,40334.11667
1702427899,Conscious Couture - Fashion with a Passion  *Fair Trade and Eco-Chic Jewelry* ,Fashion,Fashion,USD,16-08-10,1500,05-06-10 3:37,533,failed,5,US,533,533,1500,71.84921296,35.53333333,40334.15069
1622926228,Lacombe Lingerie; vintage meets the modern woman,Fashion,Fashion,USD,21-07-10,700,05-06-10 3:42,235,failed,3,US,235,235,700,45.84570602,33.57142857,40334.15417
932173685,Musical Chairs: A compilation of local musicians covering each other,Music,Music,USD,01-08-10,1100,05-06-10 3:59,1134,successful,40,US,1134,1134,1100,56.83359954,103.0909091,40334.16597
1352170490,Celebrate the Unmentionables!,Crafts,Crafts,USD,20-07-10,7500,05-06-10 4:13,0,failed,0,US,0,0,7500,44.82416667,0,40334.17569
163763223,The Methane Midden - Heat / Energy with Compost,Technology,Technology,USD,01-08-10,500,05-06-10 5:16,674,successful,35,US,674,674,500,56.78011574,134.8,40334.21944
7685977,Lovers and Poets Music Video  (Canceled),Pop,Music,USD,08-07-10,1000,05-06-10 5:54,0,canceled,0,US,0,0,1000,32.75369213,0,40334.24583
1765634631,Lovers and Poets shoot their first music video!,Film & Video,Film & Video,USD,07-07-10,2500,05-06-10 6:06,350,failed,6,US,350,350,2500,31.74575231,14,40334.25417
844121329,"""The Tramaine Experience""",Theater,Theater,USD,26-07-10,1000,05-06-10 7:21,1005,successful,24,US,1005,1005,1000,50.69318287,100.5,40334.30625
483890390,Slow Burn,Comics,Comics,USD,01-09-10,600,05-06-10 8:58,655,successful,17,US,655,655,600,87.6258912,109.1666667,40334.37361
1814614757,Ms. Imajen Makes A Cd!!!,Pop,Music,USD,03-09-10,5000,05-06-10 11:37,0,failed,0,US,0,0,5000,89.51545139,0,40334.48403
1375130096,"iSkyDive 2 - a sequel to the iPhone hit game, iSkyDive!  Developed by Blazing Lizard.",Video Games,Games,USD,10-07-10,17000,05-06-10 13:56,0,failed,0,US,0,0,17000,34.41943287,0,40334.58056
1701332080,100GiftCreations Pinback Button,Crafts,Crafts,USD,05-07-10,210,05-06-10 17:48,0,failed,0,US,0,0,210,29.25767361,0,40334.74167
1989354398,Breaking the demo: Mark Gibson's First Full-length Studio Album,Rock,Music,USD,05-08-10,10000,05-06-10 18:22,10510,successful,43,US,10510,10510,10000,60.23452546,105.1,40334.76528
2059968143,Piquant Personal Chef and Catering,Food,Food,USD,01-08-10,5000,05-06-10 19:46,1135,failed,7,US,1135,1135,5000,56.17590278,22.7,40334.82361
379240603,haulin' bass,Electronic Music,Music,USD,11-07-10,1000,05-06-10 20:03,1105,successful,36,US,1105,1105,1000,35.16400463,110.5,40334.83542
2050180117,Dirty Energy Documentary (Canceled),Documentary,Film & Video,USD,21-07-10,20000,05-06-10 21:05,350,canceled,6,US,350,350,20000,45.1212963,1.75,40334.87847
91501694,BIG MUDDY: A Short Film,Shorts,Film & Video,USD,01-08-10,5000,05-06-10 21:08,5025,successful,35,US,5025,5025,5000,56.11905093,100.5,40334.88056
2104838306,Luscious Lemons Lemonade ~ Quenching the Thirsty with Fresh Squeezed!,Food,Food,USD,26-06-10,1500,05-06-10 21:24,150,failed,4,US,150,150,1500,20.10787037,10,40334.89167
34101993,"""WABI-SABI! Not Wasabi"" an original Spookfish Theatre Company Production",Theater,Theater,USD,01-08-10,3000,05-06-10 21:40,3900,successful,14,US,3900,3900,3000,56.09679398,130,40334.90278
1128316472,Let's print a book and donate hundreds of copies of it educators and public libraries,Children's Books,Publishing,USD,20-07-10,5600,05-06-10 21:43,25,failed,1,US,25,25,5600,44.09505787,0.446428571,40334.90486
1379796861,"Quarterstone Comics production fund raiser, Join the Q-mmunity!",Comics,Comics,USD,05-08-10,900,05-06-10 22:54,902,successful,14,US,902,902,900,60.04555556,100.2222222,40334.95417
1870032677,Explore and organize your data with Poyozo,Software,Technology,USD,16-07-10,8500,05-06-10 23:13,1584.5,failed,61,US,1584.5,1584.5,8500,40.03221065,18.64117647,40334.96736
1615245,In need of professional editing of my first novel.,Fiction,Publishing,USD,22-07-10,2000,06-06-10 0:29,135,failed,5,US,135,135,2000,45.97983796,6.75,40335.02014
1669201531,GREEN LIGHT:  PROJECT ARMAGEDDON!,Narrative Film,Film & Video,USD,02-09-10,8000,06-06-10 1:20,117,failed,6,US,117,117,8000,87.94380787,1.4625,40335.05556
1146429772,Frown Town - An Independent and Incredibly Awesome Puppet Show,Film & Video,Film & Video,USD,16-07-10,3750,06-06-10 1:30,5687,successful,96,US,5687,5687,3750,39.93734954,151.6533333,40335.0625
1989592878,"Sew Science: an exploration of chemisty, biology, and technology in art ",Art,Art,USD,10-07-10,1200,06-06-10 2:09,109,failed,7,US,109,109,1200,33.90975694,9.083333333,40335.08958
1440232845,"""WRITTEN IMAGES"" DV Feature Looking For Funding",Shorts,Film & Video,USD,10-07-10,700,06-06-10 4:09,26,failed,2,US,26,26,700,33.82701389,3.714285714,40335.17292
1949369466,Mesh Magazine: Issue #1,Art,Art,USD,03-09-10,1800,06-06-10 5:24,200,failed,11,US,200,200,1800,88.77458333,11.11111111,40335.225
2145373436,Fuel Theatre in a VAN! ACROSS THE COUNTRY!,Theater,Theater,USD,05-07-10,6000,06-06-10 5:27,6155,successful,18,US,6155,6155,6000,28.77284722,102.5833333,40335.22708
1473278543,"Shattered Mind ""A Psychological Action Thriller"" (Canceled)",Film & Video,Film & Video,USD,03-09-10,250000,06-06-10 6:40,1135,canceled,7,US,1135,1135,250000,88.72158565,0.454,40335.27778
240306760,The Bridge Group Artists,Documentary,Film & Video,USD,20-08-10,8000,06-06-10 7:41,816,failed,17,US,816,816,8000,74.67958333,10.2,40335.32014
8330799,Arms Race Online Game,Video Games,Games,USD,01-08-10,16500,06-06-10 11:00,0,failed,0,US,0,0,16500,55.54135417,0,40335.45833
978659403,ARMY OF JUAN - 70s action comedy - In Production,Film & Video,Film & Video,USD,01-09-10,5000,06-06-10 15:29,151,failed,3,US,151,151,5000,86.35479167,3.02,40335.64514
1541871326,Sean Blackman's In Transit: Travel the World Through Music & Dance,World Music,Music,USD,21-08-10,3000,06-06-10 19:21,3282.22,successful,63,US,3282.22,3282.22,3000,75.19310185,109.4073333,40335.80625
69929733,"Murder Dance, a film about avoiding intimacy by SEX, DRUGS, OBJECTS and MURDER",Shorts,Film & Video,USD,20-07-10,4000,06-06-10 20:06,315,failed,8,US,315,315,4000,43.1624537,7.875,40335.8375
1845725874,"Forgotten Pioneers: An Untold History of Skateboarding — with Rare, Unseen Photos",Nonfiction,Publishing,USD,19-07-10,20000,06-06-10 20:19,523,failed,14,US,523,523,20000,42.15325231,2.615,40335.84653
858090870,Lindsey Ray's new album recorded? ? Mixed? ? On the radio? That's where YOU come in.,Indie Rock,Music,USD,22-07-10,10000,06-06-10 21:09,10555,successful,120,US,10555,10555,10000,45.11858796,105.55,40335.88125
126087279,"""the pen is mightier"" is penniless",Theater,Theater,USD,07-07-10,355,06-06-10 22:15,809,successful,17,US,809,809,355,30.07237269,227.8873239,40335.92708
878429475,Free Educational Images!   (Canceled),Digital Art,Art,USD,09-08-10,7000,06-06-10 23:18,560,canceled,8,US,560,560,7000,63.02850694,8,40335.97083
1783016004,The Art of Counting,Software,Technology,USD,01-08-10,5000,07-06-10 0:06,466,failed,8,US,466,466,5000,54.99520833,9.32,40336.00417
1147073830,"""STRAYTUP!"" an Original Comedy Web Series",Webseries,Film & Video,USD,30-08-10,5000,07-06-10 0:21,50,failed,2,US,50,50,5000,83.98490741,1,40336.01458
157939709,The Beast Pageant,Documentary,Film & Video,USD,23-07-10,8000,07-06-10 1:36,8944.29,successful,159,US,8944.29,8944.29,8000,45.9330787,111.803625,40336.06667
950536994,Don't Knock The Rock Film And Music Festival,Rock,Music,USD,07-07-10,4000,07-06-10 1:41,4442,successful,66,US,4442,4442,4000,29.92974537,111.05,40336.07014
129331296,"Zoop To The Future! - A Time Traveling, Point-n-Click Adventure Game for PC/Mac/iPad!",Video Games,Games,USD,05-09-10,1250,07-06-10 3:14,230,failed,4,US,230,230,1250,89.86459491,18.4,40336.13472
108227702,"Send ""Silken Veils"" to the Edinburgh and Chicago Fringe Festivals!",Theater,Theater,USD,31-07-10,6500,07-06-10 3:46,6530,successful,17,US,6530,6530,6500,53.84258102,100.4615385,40336.15694
621953825,Social Experiment / Flash Mob Event in Los Angeles,Publishing,Publishing,USD,09-07-10,3000,07-06-10 3:50,0,failed,0,US,0,0,3000,31.8396875,0,40336.15972
450027128,From the Ground Up (Canceled),Documentary,Film & Video,USD,07-07-10,10000,07-06-10 4:01,0,canceled,0,US,0,0,10000,29.83252315,0,40336.16736
1405745919,Black Hills Climbing Documentary  ,Animation,Film & Video,USD,15-07-10,4000,07-06-10 4:23,4100,successful,29,US,4100,4100,4000,37.81734954,102.5,40336.18264
1007952182,Axis saves Hip Hop One Download At A Time,Hip-Hop,Music,USD,21-07-10,7000,07-06-10 4:34,60,failed,2,US,60,60,7000,43.80967593,0.857142857,40336.19028
1621363696,Thunder Soul - Bring the Kashmere Stage Band to Los Angeles (Canceled),Documentary,Film & Video,USD,30-06-10,20000,07-06-10 4:41,6665,canceled,52,US,6665,6665,20000,22.80436343,33.325,40336.19514
2117753311,olopede - Educational Electronics Kits,Hardware,Technology,USD,10-07-10,1500,07-06-10 5:22,2600,successful,52,US,2600,2600,1500,32.77604167,173.3333333,40336.22361
1907266110,Stolen Lives Along the Gulf Coast,Photography,Photography,USD,06-08-10,10000,07-06-10 5:43,140,failed,5,US,140,140,10000,59.76112269,1.4,40336.23819
423804625,"Chez Stadium can't wait to record and release Thank You, Lucky Stars in 2010.",Indie Rock,Music,USD,07-08-10,4500,07-06-10 6:12,1270.99,failed,29,US,1270.99,1270.99,4500,60.74148148,28.24422222,40336.25833
